URL,DSLD ID,Product Name,Brand Name,Bar Code,Net Contents,Serving Size,Product Type [LanguaL],Supplement Form [LanguaL],Date Entered into DSLD,Market Status,Suggested Use
https://dsld.od.nih.gov/label/336875,336875,Omega-Sure 1000 mg,Paradise,6 01944 77795 1,30 Pesco-Vegetarian Softgel(s),1 Pesco Vegetarian Softgel(s),Fat/Fatty Acid [A1310],Softgel Capsule [E0161],2025-08-22,On Market,Suggested use: 1 pesco vegetarian softgel 1-2 times daily before each meal or as directed by a health care professional.
https://dsld.od.nih.gov/label/336876,336876,Omega-Sure Premium Omega-3 Fish Oil,Paradise,6 01944 77906 1,120 Pesco-Vegetarian Softgel(s),2 Pesco Vegetarian Softgel(s),Fat/Fatty Acid [A1310],Softgel Capsule [E0161],2025-08-22,On Market,Suggested Use: 2 pesco vegetarian softgels daily or as directed by a qualified health care professional.
https://dsld.od.nih.gov/label/336877,336877,One Daily Superfood Multi-Vitamin No Iron,Paradise Earth's Blend,6 01944 77826 2,30 Vegetarian Capsule(s),1 Vegetarian Capsule(s),Other Combinations [A1325],Capsule [E0159],2025-06-25,On Market,Directions: Take 1 vegetarian capsules daily with food or as directed by your qualified health care professional.
https://dsld.od.nih.gov/label/336878,336878,One Daily Superfood Multi-Vitamin with Iron,Paradise Earth's Blend,6 01944 77828 6,30 Vegetarian Capsule(s),1 Vegetarian Capsule(s),Other Combinations [A1325],Capsule [E0159],2025-06-25,On Market,Directions: Take 1 vegetarian capsules daily with food or as directed by your qualified health care professional.
https://dsld.od.nih.gov/label/336879,336879,ORAC Energy Greens,Paradise,6 01944 77777 7,182 Gram(s); 6.4 Ounce(s),6 Gram(s) [1 Scoop (Approx. 6 grams)],Other Combinations [A1325],Powder [E0162],2025-09-25,On Market,Suggested use: Mix 1 scoop daily in apple juice; water or your favorite smoothie or as directed by a qualified health care professional.
https://dsld.od.nih.gov/label/336881,336881,ORAC Energy Greens,Paradise,6 01944 77778 4,364 Gram(s); 12.8 Ounce(s),6 Gram(s) [1 scoop],Other Combinations [A1325],Powder [E0162],2025-08-22,On Market,Suggested use: Mix 1 scoop daily in apple juice; water or your favorite smoothie or as directed by a qualified health care professional.
https://dsld.od.nih.gov/label/336883,336883,Pea Protein Unflavored,Paradise,6 01944 77855 2,454 Gram(s); 16 Ounce(s),25.25 Gram(s) [1 Level Scoop],Other Combinations [A1325],Powder [E0162],2025-08-22,On Market,Suggested use: One level scoop daily.
https://dsld.od.nih.gov/label/336885,336885,Protein & Greens Vanilla Flavor,Paradise,6 01944 77852 1,454 Gram(s); 16 Ounce(s),32.45 Gram(s) [One level scoop],Other Combinations [A1325],Powder [E0162],2025-08-22,On Market,Suggested Use: one level scoop daily. Tastes great mixed in apple juice or your favorite fruit smoothie. 
https://dsld.od.nih.gov/label/336887,336887,Resveratrol Extract,Paradise,6 01944 77709 8,60 Vegetarian Capsule(s),1 Capsule(s),Botanical [A1306],Capsule [E0159],2025-08-22,On Market,Suggested use: Take 1 vegetarian capsule 1-2 times daily or as directed by a qualified health care professional.	
https://dsld.od.nih.gov/label/336888,336888,Resveratrol Extract,Paradise,6 01944 77786 9,180 Vegetarian Capsule(s),1 Vegetarian Capsule(s),Botanical [A1306],Capsule [E0159],2025-07-24,On Market,Suggested use: Take 1 vegetarian capsule 1-3 times daily or as directed by a qualified health care professional.	
https://dsld.od.nih.gov/label/336889,336889,Royal Jelly,Paradise,6 01944 77717 3,60 Vegetarian Capsule(s),1 Vegetarian Capsule(s),Non-Nutrient/Non-Botanical [A1309],Capsule [E0159],2025-08-22,On Market,Suggested Use: Take 1 vegetarian capsule 1-2 times daily or as directed by a qualified health care professional.
https://dsld.od.nih.gov/label/336890,336890,Shatavari Extract,Paradise,6 01944 77797 5,60 Vegetarian Capsule(s),1 Vegetarian Capsule(s),Botanical [A1306],Capsule [E0159],2025-09-25,On Market,Suggested use: Take 1 vegetarian capsule daily or as directed by a qualified health care professional.	
https://dsld.od.nih.gov/label/336891,336891,Shilajit Extract,Paradise,6 01944 77818 7,60 Vegetarian Capsule(s),1 Vegetarian Capsule(s),Non-Nutrient/Non-Botanical [A1309],Capsule [E0159],2025-08-22,On Market,Suggested use: Take 1 vegetarian capsule 1-2 times daily or as directed by a qualified health care professional.
https://dsld.od.nih.gov/label/336892,336892,St. John's Wort,Paradise,6 01944 77708 1,90 Vegetarian Capsule(s),1 Vegetarian Capsule(s),Botanical [A1306],Capsule [E0159],2025-08-22,On Market,Suggested use: Take 1 vegetarian capsule 3 times daily or as directed by a qualified health care professional.
https://dsld.od.nih.gov/label/336895,336895,V-Glucosamine Plant Based,Paradise,6 01944 77769 2,120 Vegetarian Capsule(s),1 Capsule(s),Non-Nutrient/Non-Botanical [A1309],Capsule [E0159],2025-08-22,On Market,Suggested use: 1 vegetarian capsule 2 times daily or as directed by a qualified health care professional.	
https://dsld.od.nih.gov/label/336897,336897,Vitamin D3 + K2,Paradise Earth's Blend,6 01944 77872 9,90 Vegetarian Capsule(s),1 Vegetarian Capsule(s),Other Combinations [A1325],Capsule [E0159],2025-09-25,On Market,Directions: Take 1 vegetarian capsule preferably with breakfast or as directed by your qualified health care professional.
https://dsld.od.nih.gov/label/336899,336899,Whey Protein Natural Chocolate Flavor,Paradise,6 01944 77919 1,990 Gram(s); 32 Ounce(s),33 Gram(s) [1 Scoop],Other Combinations [A1325],Powder [E0162],2025-08-22,On Market,Suggested Use: One level scoop daily. Tastes great mixed in water; your favorite milk or beverage of your choice. Enjoy after workouts or whenever you desire a high quality protein drink.
https://dsld.od.nih.gov/label/336900,336900,Whey Protein Natural Vanilla Flavor,Paradise,6 01944 77918 4,990 Gram(s); 32 Ounce(s),33 Gram(s) [1 scoop],Amino acid/Protein [A1305],Powder [E0162],2025-08-22,On Market,Suggested Use: One level scoop dally. Tastes great mixed in water; your favorite milk or beverage of your choice. Enjoy after workouts or whenever you desire a high quality protein drink.
https://dsld.od.nih.gov/label/336901,336901,Ashwagandha,Herb Pharm,0 90700 03398 9,30 Milliliter(s); 1 Fluid Ounce(s),0.7 mL,Botanical [A1306],Liquid [E0165],2025-08-22,On Market,Suggested useShake well before usingAdults: Add 1 squeeze of the dropper bulb to 60ml of water or juice; 2 or 3 times per day. Best taken between meals.
https://dsld.od.nih.gov/label/336902,336902,Ashwagandha Alcohol-Free,Herb Pharm,0 90700 03399 6,30 Milliliter(s); 1 Fluid Ounce(s),0.7 mL [1 squeeze of the dropper bulb],Botanical [A1306],Liquid [E0165],2025-08-22,On Market,Suggested useShake well before usingAdults: Add 1 squeeze of the dropper bulb to 60 ml of water or juice; 2 or 3 times per day. Best taken between meals.
https://dsld.od.nih.gov/label/336903,336903,Asian Ginseng,Herb Pharm,0 90700 03409 2,30 mL; 1 Fluid Ounce(s),0.7 mL [1 squeeze of dropper bulb],Botanical [A1306],Liquid [E0165],2025-08-22,On Market,Suggested useShake well before usingAdults: Add 1 squeeze of the dropper bulb to 60 ml of water or juice; 2 or 3 times per day. Best taken between meals.
https://dsld.od.nih.gov/label/336906,336906,Coleus Forskohlii,Herb Pharm,0 90700 03191 6,1 Fluid Ounce(s); 30 mL,0.7 mL [1 squeeze of the dropper bulb],Botanical [A1306],Liquid [E0165],2025-08-22,On Market,Suggested UseShake well before usingAdults: Add 1 squeeze of the dropper bulb to 2 oz. of water or juice; up to 4 times per day. Best taken between meals.
https://dsld.od.nih.gov/label/336907,336907,Dandelion,Herb Pharm,0 90700 03406 1,30 mL; 1 Fluid Ounce(s),0.7 mL [1 Squeeze of the Dropper Bulb],Botanical [A1306],Liquid [E0165],2025-09-25,On Market,Suggested useShake well before usingAdults: Add 1 squeeze of the dropper bulb to 60 ml of water or juice; 2 to 4 times per day. Best taken between meals.
https://dsld.od.nih.gov/label/336908,336908,Devil's Claw,Herb Pharm,0 90700 03417 7,30 mL; 1 Fluid Ounce(s),0.7 mL [1 squeeze of the dropper bulb],Botanical [A1306],Liquid [E0165],2025-09-25,On Market,Suggested useShake well before usingAdults: Add 1 squeeze of the dropper bulb to 60 ml of water or juice; 2 to 4 times per day. Best taken between meals.
https://dsld.od.nih.gov/label/336909,336909,Echinacea Alcohol-Free,Herb Pharm,0 90700 03412 2,30 mL; 1 Fluid Ounce(s),0.7 mL [1 squeeze of the dropper bulb],Botanical [A1306],Liquid [E0165],2025-08-22,On Market,Suggested useShake well before usingAdults: Add 1 squeeze of the dropper bulb to 60 ml of water or juice; 2 to 5 times per day. Best taken between meals.
https://dsld.od.nih.gov/label/336910,336910,Ginger,Herb Pharm,0 90700 03405 4,30 mL; 1 Fluid Ounce(s),0.7 mL [1 squeeze of the dropper bulb],Botanical [A1306],Liquid [E0165],2025-08-22,On Market,Suggested useShake well before usingAdults: Add 1 squeeze of the dropper bulb to 60 ml of water or juice; 2 to 5 times per day. Best taken between meals.
https://dsld.od.nih.gov/label/336913,336913,Lavender,Herb Pharm,0 90700 03411 5,30 Milliliter(s); 1 Fluid Ounce(s),0.7 mL [1 squeeze of the dropper bulb],Botanical [A1306],Liquid [E0165],2025-08-22,On Market,Suggested useShake well before usingAdults: Add 1 squeeze of the dropper bulb to 60 ml of water or juice; 2 to 5 times per day. Best taken between meals.
https://dsld.od.nih.gov/label/336914,336914,Lemon Balm,Herb Pharm,0 90700 03404 7,30 Milliliter(s); 1 Fluid Ounce(s),0.7 mL [1 squeeze of the dropper bulb],Botanical [A1306],Liquid [E0165],2025-08-22,On Market,Suggested useShake well before usingAdults: Add 1 squeeze of the dropper bulb to 60 ml of water or juice; 2 to 5 times per day. Best taken between meals.
https://dsld.od.nih.gov/label/336915,336915,Maca,Herb Pharm,0 90700 03408 5,30 mL; 1 Fluid Ounce(s),0.7 mL [1 squeeze of the dropper bulb],Botanical [A1306],Liquid [E0165],2025-08-22,On Market,Suggested useShake well before usingAdults: Add 1 squeeze of the dropper bulb to 60 ml of water or juice; 3 or 4 times per day. Best taken between meals.
https://dsld.od.nih.gov/label/336916,336916,Milk Thistle,Herb Pharm,0 90700 03402 3,30 mL; 1 Fluid Ounce(s),0.7 mL [1 squeeze of the dropper bulb],Botanical [A1306],Liquid [E0165],2025-09-25,On Market,Suggested useShake well before usingAdults: Add 1 squeeze of the dropper bulb to 60 ml of water or juice; 2 to 4 times per day. Best taken between meals.
https://dsld.od.nih.gov/label/336919,336919,Stinging Nettle Blend,Herb Pharm,0 90700 03419 1,30 mL; 1 fl. Oz.,0.7 mL [1 Squeeze of the Dropper Bulb],Botanical [A1306],Liquid [E0165],2025-09-25,On Market,Suggested useShake well before usingAdults: Add 1 squeeze of the dropper bulb to 60 ml of water or juice; 2 to 5 times per day. Best taken between meals.
https://dsld.od.nih.gov/label/336921,336921,Turmeric,Herb Pharm,0 90700 03407 8,30 mL; 1 Fluid Ounce(s),0.7 mL [1 squeeze of the dropper bulb],Botanical [A1306],Liquid [E0165],2025-08-22,On Market,Suggested useShake well before usingAdults: Add 1 squeeze of the dropper bulb to 60 ml of water or juice; 2 to 5 times per day. Best taken between meals.
https://dsld.od.nih.gov/label/336925,336925,Berberine & Ceylon Cinnamon 2200 mg,tnvitamins,X003X8RNDT,180 Capsule(s),1 Capsule(s),Botanical [A1306],Capsule [E0159],2025-08-22,On Market,Directions: As a dietary supplements for adults; take one (1) capsule daily; preferably with a meal; or as directed by a healthcare professional.
https://dsld.od.nih.gov/label/336926,336926,Black Raspberry 850 mg,tnvitamins,X004CC0ON1,180 Capsule(s),1 Capsule(s),Botanical [A1306],Capsule [E0159],2025-09-25,On Market,Directions: For adults; take one (1) or two (2) capsules daily; or as directed by a healthcare professional.
https://dsld.od.nih.gov/label/336927,336927,Bone Reinforcer,tnvitamins,X003XU7SYJ,120 Capsule(s),4 Capsule(s),Multi-Vitamin and Mineral (MVM) [A1315],Capsule [E0159],2025-09-25,On Market,Directions: As a dietary supplement for adults; take four (4) capsules daily; or as directed by a healthcare professional. 
https://dsld.od.nih.gov/label/336930,336930,Citrus Bergamot Extract 2000 mg,tnvitamins,X004CXH0EV,180 Capsule(s),1 Capsule(s),Botanical [A1306],Capsule [E0159],2025-09-25,On Market,Directions: As a dietary supplement for adults; take one (1) capsule daily; or as directed by a healthcare professional.
https://dsld.od.nih.gov/label/336931,336931,Colostrum 1200 mg,tnvitamins,0 95234 29937 5,120 Capsule(s),2 Capsule(s),Non-Nutrient/Non-Botanical [A1309],Capsule [E0159],2025-09-25,On Market,Directions: As a dietary supplement for adults; take two (2) capsules daily; preferably with a meal; or as directed by a healthcare professional.
https://dsld.od.nih.gov/label/336933,336933,CoQ-10 200 mg with Black Pepper,tnvitamins,X003S3H3ST,150 Capsule(s),1 Capsule(s),Other Combinations [A1325],Capsule [E0159],2025-08-22,On Market,Directions: As a dietary supplement; take one (1) capsule daily preferably with meals; or as directed by a healthcare professional.
https://dsld.od.nih.gov/label/336934,336934,Fadogia agrestis & Tongkat Ali,tnvitamins,X0042P1PVX,120 Capsule(s),2 Capsule(s),Botanical [A1306],Capsule [E0159],2025-08-22,On Market,Directions: As a dietary supplement for adults; take two (2) capsules daily; or as directed by a healthcare professional.
https://dsld.od.nih.gov/label/336938,336938,Magnesium Citrate 800 mg,tnvitamins,X0040F5M91,120 Capsule(s),2 Capsule(s),Mineral [A1299],Capsule [E0159],2025-08-22,On Market,Directions: As a dietary supplement for adults; take two (2) capsules daily; or as directed by a healthcare professional.
https://dsld.od.nih.gov/label/336940,336940,Magnesium Oxide 420 mg,tnvitamins,X004C81D49,120 Capsule(s),1 Capsule(s),Mineral [A1299],Capsule [E0159],2025-09-25,On Market,Directions: As a dietary supplement for adults; take one (1) capsule daily; or as directed by a healthcare professional.
https://dsld.od.nih.gov/label/336941,336941,Moringa 10000 mg,tnvitamins,X004C9XHAL,120 Capsule(s),1 Capsule(s),Botanical [A1306],Capsule [E0159],2025-08-22,On Market,Directions: As a dietary supplement for adults; take one (1) capsule daily; or as directed by a healthcare professional.
https://dsld.od.nih.gov/label/336942,336942,Mushroom Defense 600 mg,tnvitamins,X003B8EEP1,60 Capsule(s),1 Capsule(s),Botanical [A1306],Capsule [E0159],2025-08-22,On Market,Directions: As a dietary supplement for adults; take one (1) capsule daily; or as directed by a healthcare professional.
https://dsld.od.nih.gov/label/336944,336944,Olive Leaf Extract 9000 mg,tnvitamins,X003UWUTZ7,90 Capsule(s),1 Capsule(s),Botanical [A1306],Capsule [E0159],2025-09-25,On Market,Directions: As a dietary supplement for adults; take one (1) capsule daily; preferably with a meal; or as directed by a healthcare professional.
https://dsld.od.nih.gov/label/336945,336945,Omega 3-6-9 3600 mg,tnvitamins,X0048JDOP,120 Softgel(s),1 Softgel(s),Fat/Fatty Acid [A1310],Softgel Capsule [E0161],2025-08-22,On Market,Directions: For adults; take one (1) to three (3) softgels daily; preferably with a meal; or as directed by a healthcare professional.
https://dsld.od.nih.gov/label/336946,336946,Probiotics with Prebiotic 50 Billion CFU 10 Strains,tnvitamins,X004F4KCG5,90 Veggie Capsule(s),2 Veggie Capsule(s),Other Combinations [A1325],Capsule [E0159],2025-08-22,On Market,Directions: As a dietary supplement for adults; take two (2) vegetarian capsules daily; or as directed by a healthcare professional.
https://dsld.od.nih.gov/label/336947,336947,Psyllium Husk with Probiotic Acidophils 1700 mg,tnvitamins,X002BS2CXX,250 Capsule(s),2 Capsule(s),Other Combinations [A1325],Capsule [E0159],2025-09-25,On Market,Directions: As a dietary supplement; take two (2) capsules with a minimum of 8 oz. of water once daily; or as directed by a health care professional. Begin gradually; to allow your body to adjust to the increase in fiber intake. 
https://dsld.od.nih.gov/label/336948,336948,Simply Organic Irish Sea Moss 1600 mg,tnvitamins,X0048J3U4D,120 Capsule(s),2 Capsule(s),Botanical [A1306],Capsule [E0159],2025-09-25,On Market,Directions: For adults; take two (2) capsules daily; or as directed by a healthcare professional.
https://dsld.od.nih.gov/label/336950,336950,Trimethylglycine TMG 1000 mg,tnvitamins,X004FI1DZF,120 Tablet(s),2 Tablet(s),Non-Nutrient/Non-Botanical [A1309],Tablet or Pill [E0155],2025-08-22,On Market,Directions: For adults; take two (2) tablets daily with or between meals; or as directed by a healthcare professional.
https://dsld.od.nih.gov/label/336951,336951,Triple Magnesium Complex 500 mg,tnvitamins,X004E17KKP,120 Capsule(s),1 Capsule(s),Mineral [A1299],Capsule [E0159],2025-08-22,On Market,Directions: As a dietary supplement for adults; take one (1) capsule daily; or as directed by a healthcare professional.
https://dsld.od.nih.gov/label/336953,336953,Turmeric & Boswellia,tnvitamins,,180 Capsule(s),3 Capsule(s),Other Combinations [A1325],Capsule [E0159],2025-09-25,On Market,Directions: As a dietary supplement for adults take three (3) capsules daily with a meal or as directed by a health care professional. 
https://dsld.od.nih.gov/label/336957,336957,Ultra Potent Omega-3 Antarctic Krill Oil with Astaxanthin 1000 mg,tnvitamins,X003R8IQKT,120 Softgel(s),2 Softgel(s),Other Combinations [A1325],Softgel Capsule [E0161],2025-09-25,On Market,Directions: As a dietary supplement for adults take two (2) softgels daily; preferably with a meal or as directed by a healthcare professional. 
https://dsld.od.nih.gov/label/336958,336958,Ultra Potent Tart Cherry Extract Capsules,tnvitamins,X004LPKDK3,180 Capsule(s),2 Capsule(s),Botanical [A1306],Capsule [E0159],2025-09-25,On Market,Directions: For adults; take two (2) capsules daily; preferably with a meal; or as directed by a healthcare professional.
https://dsld.od.nih.gov/label/336959,336959,Women's Cranberry 30000 mg,tnvitamins,X004DMNRAH,90 Capsule(s),2 Capsule(s),Botanical [A1306],Capsule [E0159],2025-08-22,On Market,Directions: As a dietary supplement for adults; take two (2) capsules daily; preferably with a meal; or as directed by a healthcare professional.
https://dsld.od.nih.gov/label/336961,336961,Andrographis paniculata Extract Powder 5%,Materia Organica,AP40009-100g,3.5 Ounce(s); 100 Gram(s),500 mg,Botanical [A1306],Powder [E0162],2025-09-25,On Market,Suggested use: 500 mg daily; mixed into your favorite smoothie or beverage.
https://dsld.od.nih.gov/label/336963,336963,Organic Berberis aristata Extract Paste,Materia Organica,BER3120-100g,3.5 Ounce(s); 100 Gram(s),500 mg,Botanical [A1306],Other (e.g. tea bag) [E0172],2025-08-22,On Market,Suggested use: Mix 500 mg into tea; juice; or your favorite smoothie.
https://dsld.od.nih.gov/label/336964,336964,Organic Berberis aristata Extract Powder,Materia Organica,BER30019-50g,1.76 Ounce(s); 50 Gram(s),500 mg,Botanical [A1306],Powder [E0162],2025-08-22,On Market,Suggested use: Mix 500 mg into tea; juice; or your favorite smoothie.
https://dsld.od.nih.gov/label/336965,336965,Organic Berberis aristata Extract Powder,Materia Organica,BER30019-100g,3.5 Ounce(s); 100 Gram(s),500 mg,Botanical [A1306],Powder [E0162],2025-09-25,On Market,Suggested use: Mix 500 mg into tea; juice; or your favorite smoothie.
https://dsld.od.nih.gov/label/336966,336966,Bitter Melon Extract Powder,Materia Organica,BM40001-100g,3.5 Ounce(s); 100 Gram(s),500 mg,Botanical [A1306],Powder [E0162],2025-08-22,On Market,Suggested use: Mix 500 mg into water; milk; tea; or a smoothie.
https://dsld.od.nih.gov/label/336967,336967,Black Seed,Omica Organics,BC734-2oz,2 Fluid Ounce(s); 60 mL,588 mg [4 pumps],Fat/Fatty Acid [A1310],Liquid [E0165],2025-08-22,On Market,Directions: Take four pumps daily. Can be taken straight or blend with honey; coconut oil; or MCT oil.
https://dsld.od.nih.gov/label/336970,336970,Organic Cinnamon Ceylon Bark Extract Powder,Materia Organica,,3.5 Ounce(s); 100 Gram(s),500 mg,Botanical [A1306],Powder [E0162],2025-08-22,On Market,Directions: Mix 500 mg into water; milk; tea; juice; or a smoothie.For best results consult your physician.
https://dsld.od.nih.gov/label/336971,336971,Organic Ginger Freeze Dried Juice Powder,Materia Organica,GNG30033-100g,3.5 Ounce(s); 100 Gram(s),500 mg,Botanical [A1306],Powder [E0162],2025-07-24,On Market,Directions: As a dietary supplement; mix 500 mg into tea; juice; or your favorite smoothie.
https://dsld.od.nih.gov/label/336972,336972,High-Himalayan Black Shilajit Paste,Omica Organics,,1 Ounce(s); 30 Gram(s),100 mg,Non-Nutrient/Non-Botanical [A1309],Other (e.g. tea bag) [E0172],2025-08-22,On Market,Suggested use: Adults; take 100 mg twice daily or as directed by your practitioner. May be taken direct with a spoon or dissolved in hot milk; tea; or non-chlorinated water.
https://dsld.od.nih.gov/label/336974,336974,High-Himalayan Shilajit Powder,Omica Organics,SHI40059-100g,50 Gram(s); 1.76 Ounce(s),500 mg,Non-Nutrient/Non-Botanical [A1309],Powder [E0162],2025-08-22,On Market,Suggested use: Take 500 mg daily. May be mixed with any beverage.
https://dsld.od.nih.gov/label/336975,336975,High-Himalayan Shilajit Powder,Omica Organics,SHI40059-100g,100 Gram(s); 3.5 Ounce(s),500 mg,Non-Nutrient/Non-Botanical [A1309],Powder [E0162],2025-09-25,On Market,Suggested use: Take 500 mg daily. May be mixed with any beverage.
https://dsld.od.nih.gov/label/336976,336976,High-Himalayan Shilajit Amla 622 mg,Omica Organics,8 18571 02394 2,90 Capsule(s),1 Capsule(s),Other Combinations [A1325],Capsule [E0159],2025-08-22,On Market,Suggested use: Take 1 capsule twice daily with plenty of water.
https://dsld.od.nih.gov/label/336977,336977,High-Himalayan Shilajit Guava 630 mg,Omica Organics,,90 Capsule(s),2 Capsule(s),Other Combinations [A1325],Capsule [E0159],2025-09-25,On Market,Suggested use: Take 2 capsules daily with plenty of water
https://dsld.od.nih.gov/label/336978,336978,High-Himalayan Shilajit Paste,Omica Organics,,100 Gram(s); 3.5 Ounce(s),100 mg,Non-Nutrient/Non-Botanical [A1309],Other (e.g. tea bag) [E0172],2025-08-22,On Market,Directions: 1/8 teaspoon once daily or as directed by your practitioner. May be taken direct or mixed with milk or any beverage.
https://dsld.od.nih.gov/label/336981,336981,Organic Amla Extract Powder,Materia Organica,,3.5 Ounce(s); 100 Gram(s),500 mg,Botanical [A1306],Powder [E0162],2025-08-22,On Market,Directions: Mix 500 mg into water; milk; tea; juice; or a smoothie.For best results consult your physician.
https://dsld.od.nih.gov/label/336982,336982,Organic Ashwagandha Root Extract Powder,Materia Organica,ASH30012-100g,3.5 Ounce(s); 100 Gram(s),500 mg,Botanical [A1306],Powder [E0162],2025-08-22,On Market,Suggested Use: Mix 500 mg into tea; juice; or your favorite smoothie.
https://dsld.od.nih.gov/label/336983,336983,Organic Ashwagandha Whole Plant Extract Paste 2.5%,Materia Organica,ASH31102-100g,3.5 Ounce(s); 100 Gram(s),500 mg,Botanical [A1306],Other (e.g. tea bag) [E0172],2025-08-22,On Market,Suggested use: Mix 500 mg into tea; juice; or your favorite smoothie.
https://dsld.od.nih.gov/label/336984,336984,Organic Bacopa Monnieri Extract Paste,Materia Organica,,3.5 Ounce(s); 100 Gram(s),500 mg,Botanical [A1306],Powder [E0162],2025-08-22,On Market,Directions: Mix 500 mg into water; milk; tea; or a smoothie.For best results consult your physician.
https://dsld.od.nih.gov/label/336985,336985,Organic Bacopa Monnieri Extract Powder 5%,Materia Organica,,3.5 Ounce(s); 100 Gram(s),500 mg,Botanical [A1306],Powder [E0162],2025-09-25,On Market,Directions: Mix 500 mg into water; milk; tea; or a smoothie.For best results consult your physician.
https://dsld.od.nih.gov/label/336986,336986,Organic Curry Leaf Extract Powder (3% Iron),Materia Organica,CRL30029-100g,3.5 Ounce(s); 100 Gram(s),500 mg,Botanical [A1306],Powder [E0162],2025-09-25,On Market,Suggested use: Take 500 mg daily. May be mixed into your favorite smoothie or beverage.
https://dsld.od.nih.gov/label/336987,336987,Organic Green Coffee Bean Extract Powder,Materia Organica,,3.5 Ounce(s); 100 Gram(s),500 mg,Botanical [A1306],Powder [E0162],2025-08-22,On Market,Directions: Mix 500 mg into water; milk; tea; juice; or a smoothie.For best results consult your physician.
https://dsld.od.nih.gov/label/336989,336989,Organic Moringa Leaf Extract Powder,Materia Organica,MOR30050-100g,3.5 Ounce(s); 100 Gram(s),500 mg,Botanical [A1306],Powder [E0162],2025-08-22,On Market,Suggested use: Mix 500 mg into tea; juice; or your favorite smoothie.
https://dsld.od.nih.gov/label/336990,336990,Organic Shatavari Extract Paste,Materia Organica,,3.5 Ounce(s); 100 Gram(s),500 mg,Botanical [A1306],Powder [E0162],2025-08-22,On Market,Directions: Mix 500 mg into water; milk; tea; juice; or a smoothie.
https://dsld.od.nih.gov/label/336991,336991,High-Himalayan Shilajit Powder,Omica Organics,8 18571 02396 6,4 Ounce(s); 114 Gram(s),500 mg,Non-Nutrient/Non-Botanical [A1309],Powder [E0162],2025-08-22,On Market,Directions: Take 500 mg twice daily. May be mixed with any beverage.
https://dsld.od.nih.gov/label/336992,336992,Red Beetroot Juice Extract Powder,Materia Organica,RBT40058-100g,3.5 Ounce(s); 100 Gram(s),500 mg [1/4 tsp],Botanical [A1306],Powder [E0162],2025-08-22,On Market,Suggested use: Mix 500 mg into water; milk; tea; or a smoothie.
https://dsld.od.nih.gov/label/336993,336993,Stevia Extract Powder,Omica Organics,STV20001-100g,100 Gram(s); 3.5 Ounce(s),25 mg [1/80 tsp],Botanical [A1306],Powder [E0162],2025-08-22,On Market,Directions:Very sweet. Add very sparingly to coffee; tea or any other hot or cold beverage.
https://dsld.od.nih.gov/label/336995,336995,Turmeric & Ginger,Omica Organics,8 18571 02670 7,90 Capsule(s),2 Capsule(s),Botanical [A1306],Capsule [E0159],2025-08-22,On Market,Suggested use: Take 2 capsules daily; preferably with a meal or as directed by your healthcare professional.
https://dsld.od.nih.gov/label/336996,336996,Turmeric Juice Freeze Dried Powder Organic,Materia Organica,TUR30066-100g,3.5 Ounce Liquid(s); 100 Gram(s),500 mg [1/4 tsp],Botanical [A1306],Powder [E0162],2025-08-22,On Market,Directions: As a dietary supplement; take 1/4 teaspoon (500 mg) daily.For best results consult your physician.
https://dsld.od.nih.gov/label/336998,336998,Tart Cherry Honey Gummies Natural Mixed Berry Flavor,Country Life,0 15794 06006 2,60 Gummy(ies),2 Gummy(ies),Botanical [A1306],Gummy or Jelly [E0176],2025-09-25,On Market,Directions: Adults chew two (2) gummies daily.
https://dsld.od.nih.gov/label/336999,336999,Kids Multivitamin Honey Gummies Natural Mixed Fruit Flavor,Country Life,0 15794 06007 9,60 Gummy(ies),2 Gummy(ies),Vitamin [A1302],Gummy or Jelly [E0176],2025-09-25,On Market,Directions: With parent supervision; children age 4+ years chew two (2) gummies daily. As a reminder; discuss the supplements and medications that you and your children take with your health care providers.
https://dsld.od.nih.gov/label/337000,337000,Adult Multivitamin Honey Gummies Natural Raspberry Flavor,Country Life,0 15794 06008 6,60 Gummy(ies),2 Capsule(s),Vitamin [A1302],Gummy or Jelly [E0176],2025-08-22,On Market,Directions: Adults chew two (2) gummies daily.
https://dsld.od.nih.gov/label/337001,337001,Omega-3 Honey Gummies Natural Orange Flavor,Country Life,0 15794 06009 3,60 Gummy(ies),2 Gummy(ies),Fat/Fatty Acid [A1310],Gummy or Jelly [E0176],2025-08-22,On Market,Directions: Adults chew two (2) gummies daily.
https://dsld.od.nih.gov/label/337002,337002,Ultra Concentrated Omega 3-6-9 Complete Natural Lemon Flavored!,Country Life,0 15794 04102 3,180 Softgel(s),2 Softgel(s),Fat/Fatty Acid [A1310],Softgel Capsule [E0161],2025-08-22,On Market,Directions: Adults take two (2) softgels per day. For best utilization take with food.
https://dsld.od.nih.gov/label/337004,337004,B-100,Butterfly Express,7 33739 40436 7,100 Veg Capsule(s),1 Capsule(s),Other Combinations [A1325],Capsule [E0159],2025-08-22,On Market,Suggested use: Take 1 capsule daily with a meal.
https://dsld.od.nih.gov/label/337005,337005,Calcium & Magnesium,Butterfly Express,7 33739 41251 5,120 Softgel(s),2 Softgel(s),Multi-Vitamin and Mineral (MVM) [A1315],Softgel Capsule [E0161],2025-08-22,On Market,Suggested usage: Take 2 softgels daily with food.
